Entrez	LOEUF
11046	-1.1063
340146	-0.35769
79939	2.7232
9906	1.8899
728661	0.88266
55508	0.52192
339665	0.40971
222553	4.0078
54733	1.8891
148641	2.9753
341880	2.3483
80255	0.71852
54978	0.41125
159371	1.351
80723	1.3144
146861	1.7238
646000	0.6237
83650	0.8064
643664	0.26907
206358	2.7302
153201	0.9441
285641	1.3247
120103	-0.19678
54020	2.5977
219855	1.3518
84255	1.2997
2542	0.18731
81539	3.1887
124565	2.4802
54407	5.1467
10991	4.4504
55089	4.092
145389	-0.8591
55238	2.3852
146167	-2.1833
153129	1.3498
27173	0.73903
57181	5.0624
221074	0.73319
91252	2.979
23516	3.4657
29986	0.34847
29985	1.3365
55630	0.0061264
283375	0.87268
25800	1.5406
7922	2.1971
64116	3.0852
55334	2.3523
6519	-1.8209
6520	1.8929
30061	4.4234
254428	3.5526
84102	2.7499
54946	0.34334
8501	3.2277
124935	2.267
29015	2.471
23446	4.1289
57153	3.024
126969	0.27051
80736	2.1607
204962	2.0926
50651	3.1043
51151	1.3047
85414	2.5829
57210	3.2965
113235	1.9492
57864	1.3567
283537	1.8792
55244	0.78558
146802	1.5457
55652	1.3896
84179	-0.79
84925	1.6958
6521	5.8562
57282	5.841
83959	2.2123
22950	2.4671
6522	6.0902
6508	4.9377
8671	6.1556
57835	2.2236
9498	5.3043
83697	-0.13131
55974	1.1453
200931	1.7561
123264	0.29736
55065	0.98554
79581	1.5894
113278	1.3739
6523	3.2403
125206	1.4325
159963	2.6775
6524	0.067724
6526	4.4615
6527	1.6192
6528	1.4024
8884	3.8146
60482	4.2781
160728	1.4722
200010	1.5273
54896	1.5287
80148	0.40842
130814	-0.15263
6529	5.6657
6538	4.0731
6539	2.2211
6540	0.49938
55117	3.6263
28968	1.8155
388662	4.6866
348932	0.57338
340024	0.1227
6530	4.3661
54716	-0.60975
6531	5.2247
6532	4.8312
9152	3.0611
6533	4.7774
6534	1.3171
6536	4.3447
6541	4.7904
56301	2.6439
23657	2.0407
157724	0.25685
57709	2.7361
6542	0.71288
6545	1.0749
8140	3.3087
9057	2.6583
84138	1.6061
9056	1.3788
23428	2.5726
11136	1.9274
6546	5.2757
6543	5.2719
6547	2.5805
80024	1.4168
6548	4.6176
6549	2.6413
6550	3.8947
9368	0.23295
9351	-0.69643
389015	1.0191
6553	3.4218
23315	1.3721
285195	1.345
150159	1.4315
133308	1.4572
285335	2.782
284525	3.5245
6579	0.48983
10599	-0.62153
28234	0.797
115072896	0.46609
53919	0.43454
6578	1.1785
11309	2.8165
28232	3.3689
28231	1.0614
353189	1.3518
81796	2.4974
133482	0.74616
84250	1.2688
55719	3.6871
55106	0.57715
100506736	0.20578
146857	0.96182
342618	1.2995
162394	2.0155
81892	0.37452
6585	7.1654
9353	7.9547
6586	6.6525
114798	4.4877
22865	5.2659
26050	3.9547
84189	2.4843
9748	4.6049
7871	4.0897
6588	0.95827
6590	-0.92414
79811	5.8851
10569	2.6539
57152	1.3862
432355	1.2671
548593	1.4066
84464	2.3979
128710	0.81385
4086	4.4919
4087	5.1027
4088	4.7127
4089	5.1462
4090	4.2645
4091	-8.9354
4092	3.5562
4093	1.3301
57228	0.56988
60682	3.7132
64744	3.9728
6595	7.7168
6597	9.5847
8467	4.9129
56916	6.9855
50485	2.9031
6598	5.2233
6599	5.31
6601	8.2084
6602	5.3318
6603	2.8894
6604	4.8403
6605	4.1384
27127	5.3107
10592	5.6281
9126	8.5515
10051	3.2069
23137	3.6471
79677	3.6011
23347	7.3939
255798	0.37934
341346	0.59207
440087	1.5603
56935	-0.36939
4184	0.23182
140775	3.2393
91689	0.072955
23049	13.688
23381	5.5182
23293	5.4477
55181	3.2729
56006	1.1183
388588	0.31298
100129361	-1.2548
113444	0.54601
221710	0.86
201895	0.4967
643155	0.66255
147670	1.3487
100507341	0.75693
114926	1.7973
79024	0.66149
389203	1.6055
284274	0.21656
440335	-2.7403
644994	0.84306
284422	0.90219
221491	1.8425
85027	-0.98121
440957	0.57077
132332	
643008	0.14833
100130933	-0.16887
79086	0.4892
57150	0.0047044
100287482	0.25839
100507203	1.2429
6606	1.3606
10285	3.3094
6608	3.2813
64093	3.5539
64094	2.3929
54498	3.0776
6609	1.0905
6610	1.19
55512	3.5081
55627	3.1049
10924	0.27355
27293	1.2898
26952	0.92992
10879	1.3813
6525	3.4058
219537	0.75768
342527	-0.83249
55234	6.5432
23583	2.0634
57154	4.3129
64750	4.1667
150572	0.55063
56950	0.88341
64754	1.9278
114826	0.48484
10322	2.2779
6615	1.7991
6591	3.6349
333929	-0.74005
8773	1.9567
6616	3.5807
9342	1.9459
116841	2.1685
6617	-0.91177
6618	-1.2793
10302	-0.01799
23557	0.012087
6622	1.9956
9627	3.7989
6620	2.3981
6623	0.48949
27044	6.2272
25992	4.315
11267	2.0133
79753	2.0247
8303	0.14536
9751	3.595
54861	5.3724
23020	10.114
79622	0.51107
11017	-0.17551
11066	1.5282
9410	3.0082
154007	0.16208
6625	4.5832
6626	2.3604
6627	2.2049
6628	3.3505
6629	1.4731
6631	1.6305
6632	1.291
6633	2.6897
6634	3.2904
6635	1.4915
6636	1.2663
6637	1.1746
6638	3.0618
6640	1.5137
6641	1.4828
54212	3.3261
54221	-0.16972
132203	0.53706
4809	2.5552
10073	2.1482
8926	1.5095
22938	5.3064
6642	3.1348
29887	0.17534
29916	1.8674
23161	4.4408
57231	2.396
29907	0.90314
64089	-0.0030188
9784	3.2208
112574	0.94616
399979	2.2291
6643	3.5873
124460	-0.1425
90203	-1.3115
79856	-0.39446
28966	-0.0025727
81609	4.0663
92017	1.8145
8724	2.2877
401548	2.7974
169166	0.9004
254122	0.064873
257364	2.6251
8723	1.0966
27131	1.4388
58533	2.1169
51375	1.4503
29886	2.5953
51429	3.545
6646	1.4766
8435	-1.2709
55084	5.3736
8651	0.78971
8835	1.7039
9021	1.5131
122809	2.2106
9655	1.5196
9306	4.1292
30837	3.9021
6647	0.51718
6648	1.9409
6649	-1.3519
140710	4.6382
387104	1.8138
402381	1.501
54937	3.5416
6651	10.232
10580	3.904
10174	2.3521
114815	5.8028
57537	1.603
22986	5.3273
6652	1.6454
6653	6.8459
6272	3.5683
6654	5.8787
6655	4.8019
50964	-0.1784
25928	1.8882
134548	-0.50648
345079	0.35836
65124	0.47191
6656	-1.2934
6663	4.2877
6664	1.1616
6666	1.7303
9580	3.4939
8403	2.1297
6665	0.24724
64321	2.3931
54345	0.86056
6657	3.5008
11166	0.31779
11063	4.0879
6659	1.8451
6660	6.3236
55553	7.4791
83595	0.2449
30812	1.7026
6662	5.1495
6667	6.4868
6672	2.5981
3431	2.3793
11262	3.0711
93349	0.65943
6668	4.7463
6670	5.9332
6671	5.454
389058	1.1037
80320	1.8437
121340	2.0848
221833	1.0882
100131390	2.0965
53340	1.1792
81833	1.4124
124912	0.70224
171169	0.23182
122258	0.097313
11092	-0.34638
6674	0.99183
10407	0.37086
79582	0.17093
200162	5.1588
6676	-0.15562
10615	3.7029
9576	1.3496
9552	1.7645
26206	1.1994
9043	7.7072
6677	1.3914
6678	2.1282
8404	1.804
23111	2.868
6683	2.6651
353324	0.47007
221178	4.4782
83893	2.8357
128153	0.0016612
132671	1.618
219938	1.2157
9825	3.9379
64847	2.3256
84690	1.7355
202051	1.2607
128497	-0.0079091
124044	-0.5197
647060	1.7968
727830	1.4282
389730	0.24028
26165	2.2895
441452	1.6135
645961	0.026715
389763	1.7292
389762	0.45638
389761	-1.1166
286234	1.2353
124783	1.0622
124045	-0.40977
132851	-0.78123
149643	1.2711
284680	1.4081
100130988	0.29709
166378	2.3029
79029	0.38339
54558	0.90812
55064	-1.9009
55812	0.5407
83890	0.23419
375686	0.13296
84221	-1.1664
221409	1.7911
65244	2.7932
26010	2.7042
57405	0.93801
28972	1.4584
9789	2.9861
60559	1.8569
25803	3.1618
54908	-0.23215
245711	2.8405
387778	1.1389
285955	1.2301
643862	1.6506
100101268	1.5871
102723555	2.0667
100505767	2.7743
441273	1.594
442572	2.1469
441272	2.3076
442590	2.8783
729597	2.6605
441251	0.26314
23384	6.0064
25876	0.14849
79925	2.2431
10290	7.6125
100996693	0.65458
374768	-0.22079
201243	-0.48014
23013	12.818
246777	-0.4747
80208	3.3586
51324	1.8496
6687	-2.1641
8877	0.18024
56848	1.699
80309	5.2369
6688	3.8107
6689	2.7489
121599	1.2646
152185	2.1683
23514	1.5712
10927	3.8857
144097	2.1061
6690	1.3879
153218	-0.40873
408187	1.2935
6691	-0.067087
27290	0.55284
11005	2.3128
404203	-0.16051
84651	0.89877
643394	1.5546
6692	2.038
10653	1.6798
10816	-0.19198
391253	0.62546
84501	-0.74301
6693	0.4827
83985	3.1942
124976	1.644
201305	0.1033
23626	0.68307
6695	3.5615
9806	1.98
50859	2.957
10418	3.7422
10417	-0.89074
8405	4.5507
339745	3.7133
51490	1.5477
6696	0.29426
6694	-0.94282
84888	1.2579
56928	0.86327
162540	0.85955
121665	4.2695
6697	0.012819
161742	3.9907
200734	-0.27811
79794	1.9628
503542	
6698	1.182
6699	0.10816
6700	-0.63544
6701	-0.63614
6703	0.92282
6704	0.73648
6705	-0.80417
6706	-0.24392
6707	0.19292
163778	1.4358
83932	3.3705
10252	0.65223
10253	2.5164
81848	2.2183
84926	3.9133
283377	1.2072
57213	1.4021
80176	2.5885
84727	-0.71689
90864	1.7255
92369	-1.3985
6708	7.3946
6709	12.818
6710	11.292
6711	12.305
6712	8.6818
57731	6.8728
51332	-4.4748
10558	1.0828
9517	4.353
55304	2.2037
171546	-1.286
144108	4.592
80763	-0.54191
84654	0.65457
6713	3.3099
58472	1.5588
8878	0.79509
10011	-0.35796
149563	-0.52274
55133	2.4366
6714	4.7211
10847	11.349
80725	3.5004
6715	0.57219
6716	-0.83377
79644	1.4043
6720	3.8247
6721	4.6814
140890	5.3371
285672	1.6141
6722	4.1582
153443	0.32958
57522	5.3769
23380	1.9659
653464	-0.40829
9901	6.4954
5552	1.7977
6717	0.10161
6345	2.1824
6723	3.1973
6725	-0.60951
6727	3.0295
6728	2.1351
6729	4.4735
6730	5.5041
6731	4.2991
6726	2.029
6732	2.7885
6733	5.6957
6734	3.6155
58477	1.2471
63826	1.9769
402055	0.59483
10250	6.7792
23524	10.771
222183	1.7695
84530	3.4616
100170229	0.055308
51593	6.1075
6426	4.3113
10772	3.3929
135295	2.2487
6427	2.2752
6428	3.8411
6429	4.2089
6430	4.1625
6431	3.0704
6432	3.5633
10929	-0.21307
8683	3.5992
140809	-0.35675
6760	4.3298
26039	3.9284
51188	0.75354
6741	4.2874
6742	1.7999
23648	5.1036
170463	2.8909
136853	-0.49052
284297	-0.62699
54434	3.4555
85464	6.6976
54961	0.94951
136263	-0.39442
8636	-0.39528
8082	-0.022612
6745	2.5386
6746	1.4671
6747	2.003
6749	6.0826
6750	0.42911
6751	2.0331
6752	2.2229
6753	0.096253
6754	
6755	-0.72458
29101	1.9723
117178	2.359
6767	2.9574
6768	4.5028
100528021	1.8321
6482	2.5498
6483	3.1568
6487	3.7093
6484	2.5847
8869	2.6835
6480	2.6138
55808	1.4427
10610	-0.71436
256435	1.4483
27090	0.97483
81849	0.91775
30815	2.4856
7982	4.1873
54879	1.6238
6489	2.7582
8128	2.0458
51046	2.5131
7903	2.7407
29906	2.2362
338596	-0.97656
23166	3.7068
55576	2.7933
6769	0.54696
342667	1.4775
246329	2.5005
10274	7.0405
10734	3.6861
8027	4.1189
10254	1.3219
10617	2.2955
57559	0.63081
26228	1.4874
55620	-0.49067
6770	0.16694
10809	1.8335
90627	3.7259
10948	2.567
83930	2.3431
134429	-0.80523
80765	-0.15709
56910	1.6236
57519	2.8461
6772	7.1449
6773	5.8521
6774	8.7456
6775	4.8953
6776	6.219
6777	7.1522
6778	5.2766
6779	0.58098
6780	5.3477
27067	4.2835
8987	-0.35953
6781	2.8928
8614	2.212
26872	1.2072
256227	2.2336
261729	2.2406
55240	0.16648
79689	0.90619
246744	-1.6099
6491	4.6144
6786	4.7894
57620	4.3727
375346	2.8901
100526772	2.5039
340061	2.0296
10963	6.0403
6793	2.6363
6794	4.2597
114790	1.3933
8576	1.5106
9263	1.8633
9262	1.8462
8428	3.7842
10494	3.0686
6788	1.1032
56164	3.1682
202374	0.66015
55351	1.0918
282974	2.1248
140901	2.3818
27148	2.2492
11329	3.3597
23012	2.9647
27347	4.9635
6789	3.7261
83931	4.4103
169436	0.1996
3925	3.1342
11075	3.9105
50861	-1.3266
401236	0.92968
647087	0.77559
79991	1.5205
2040	0.99233
9399	1.05
30968	3.1176
161003	0.10551
11037	-1.7032
286749	-1.0882
219736	1.8623
56977	3.8886
90529	1.0656
285555	0.32319
285051	-0.67852
64220	3.3394
92335	3.3648
55437	2.4726
11171	3.2235
55342	5.8243
161497	3.2266
85369	3.0472
57464	2.0214
6801	3.5385
29966	5.4367
29888	4.4399
3703	4.7734
201595	4.3478
10273	0.085103
375057	1.2893
8677	0.20212
8676	-0.16716
23673	2.9974
8675	1.5225
55014	1.0619
53407	1.8364
415117	-0.098148
6804	4.4852
112755	4.4365
2054	1.2586
6809	2.5377
6810	2.1898
6811	3.5339
10228	1.9802
8417	1.7753
9482	1.3277
6812	7.2072
6813	2.2128
6814	2.5171
252983	1.2444
9515	5.2279
55359	0.66923
6815	2.1568
51657	0.52145
92235	1.0678
10923	2.3363
8803	3.0364
8802	1.6035
8801	0.79676
56670	-2.2665
51430	5.3005
64426	2.6783
51684	5.887
79783	0.86747
57794	4.0206
10147	5.996
10910	4.4135
23213	5.4803
6799	0.37698
27284	1.2818
6819	1.4354
442038	-0.23666
27233	0.10021
6783	0.18315
6822	-1.1177
6820	2.0014
25830	2.7559
391365	-0.64836
285362	0.081618
25870	0.31642
7341	1.403
6613	2.6973
6612	2.3422
387082	0.54964
23353	3.6121
256979	0.72947
140732	0.63055
6821	0.77715
11198	8.0833
55578	2.9165
8464	0.38823
6827	1.295
6829	8.4488
6830	12.194
9913	3.1028
6832	3.9575
6834	-1.0873
6835	-1.45
6836	4.1048
6838	0.75963
64420	1.8273
56241	0.38085
203328	0.4102
55061	1.2251
26032	-0.55962
9766	2.1494
79723	4.3764
23512	5.2735
9900	5.2907
9899	3.5156
22987	3.263
374969	-0.13783
79987	8.787
258010	-0.36894
55530	5.2194
136306	0.52624
23075	3.9717
375757	1.7644
126074	0.59536
54823	4.1314
55638	1.8718
93426	1.9729
100130958	-1.7161
256126	3.8827
644186	1.7697
342898	-0.77688
6847	4.4017
10388	5.6549
221711	1.8863
50511	1.1769
85360	1.4828
84144	1.4499
25949	1.9037
6850	6.09
8189	5.9495
6854	3.6722
8224	2.9942
81493	1.3554
10492	5.7711
79953	1.0454
646658	0.94304
23345	13.444
23224	12.694
161176	0.37655
163183	0.21205
8831	8.7459
9145	1.7687
9144	1.2062
9143	0.79432
23546	-0.1437
8867	5.7555
8871	1.6934
55333	1.3228
100529257	0.82531
23336	0.10417
11346	3.5621
171024	3.1025
79933	1.5868
132204	1.4284
11276	6.6808
6856	2.8624
284612	0.88088
90196	1.4995
6857	4.562
341359	2.412
23208	3.1748
91683	1.8521
57586	2.4363
83849	2.1604
83851	2.0882
51760	3.1134
127833	3.2416
84258	2.5455
6860	4.1229
6861	0.6691
148281	2.6444
9066	4.2622
143425	3.1669
84958	1.1296
94120	-0.71783
84447	4.7083
26099	2.0499
23334	8.2955
134864	-1.3969
9287	-0.56041
9038	-0.91275
319100	0.73888
83551	
134860	0.56704
10454	2.7318
23118	6.5801
6863	1.8988
6866	1.6353
6867	2.9497
10579	5.5382
10460	3.0897
51204	1.9678
6869	1.7896
6865	0.9049
6870	0.43158
4070	-0.82644
117143	2.3047
6871	3.4361
93624	2.3145
10474	2.3458
6881	2.936
6882	2.5865
6883	3.2944
6884	1.3884
8148	5.7501
9015	2.5365
9014	3.1044
9013	-0.87106
79101	0.76126
138474	7.5372
6873	5.1673
83860	6.8699
6874	6.5522
6875	3.6478
6877	5.5476
27097	4.8447
6878	2.5388
10629	2.5623
6879	2.9047
129685	-1.2475
6880	1.4321
407738	2.9967
338811	1.8744
284467	0.64905
151647	0.35261
25817	1.8162
117289	2.583
6876	1.2203
8407	1.9993
29114	2.3571
6886	1.458
6887	1.0663
6888	1.3508
160622	3.0431
85461	4.5853
26115	9.9881
128989	1.7717
79613	1.716
10010	3.6585
57551	7.3583
9344	5.9929
51347	6.1122
6890	2.2649
6891	2.4576
6892	1.1029
55080	1.4436
202018	2.5862
6894	1.8537
6895	1.8198
23435	4.815
441864	1.1321
445347	-0.7767
6897	3.5603
80222	3.29
123283	0.81185
80835	1.9919
80834	0.71299
83756	-1.8069
50834	0.62452
50839	0.24929
50838	0.53509
50840	0.33804
50833	-0.35161
259294	
259295	-1.2193
50831	1.2797
259293	0.26737
259290	0.49352
5726	0.96862
259285	-0.21125
50832	-0.50278
259286	0.70413
259287	-1.1504
353164	-1.4425
259289	0.38804
259292	0.58232
54429	1.0111
259296	
338398	0.93937
50837	
50836	
50835	0.24356
23272	7.1823
55617	3.5307
6898	2.2856
83940	0.52475
9797	1.9519
128387	0.98699
8887	2.9603
30851	0.31252
219793	-0.62938
23216	2.5904
83874	3.163
26000	4.2931
374403	-0.28755
23232	2.1099
54662	1.6703
57533	5.039
64786	3.2394
125058	1.164
79735	0.66811
55296	2.5925
55357	2.9061
128637	3.8807
161514	1.1513
25771	2.1023
55633	3.6781
55773	1.9345
57465	0.28625
254272	0.56019
26083	-0.40295
23102	3.3318
23329	3.3337
93594	2.3026
221322	1.5393
414059	2.1713
84218	0.57941
101060376	1.2677
9882	1.6564
9779	2.2854
51256	-0.2215
107080638	-0.2215
11138	3.9744
23158	4.571
23061	2.3574
6902	1.3189
1155	1.1686
6903	0.014472
55171	3.243
6904	3.7106
6905	2.2883
219899	3.7209
116804918	6.2682
93627	1.0596
29110	4.1283
79718	5.6819
26608	1.1604
10607	2.294
6908	3.8833
9519	3.043
387332	-0.098772
10716	5.1504
84897	1.0169
9238	2.504
6899	2.5646
347853	1.1275
6913	4.3496
9096	3.6981
9095	1.5469
6909	2.1229
57057	4.1375
30009	4.5093
6926	3.7902
9496	4.761
6910	5.304
6911	1.7244
6915	0.12289
6916	1.7343
6862	3.0231
123036	0.83961
9747	1.9587
285966	1.5542
285343	2.8619
8557	0.40816
6917	1.6269
6919	2.7215
6920	1.1143
127428	0.56168
10915	7.0631
256536	0.69168
6938	3.7769
6939	-1.449
6941	1.7746
6942	10.35
6943	2.5772
150921	1.0678
100129654	0.83262
22980	3.6312
6929	0.065213
6925	7.3296
6932	3.2536
83439	4.3447
6934	4.6762
10732	4.2486
7062	-0.46761
126637	0.37085
84260	0.61013
56892	0.9628
10312	-0.15521
8115	1.6521
9623	0.8302
6947	0.18528
6948	2.0162
6949	8.2262
6950	5.5268
140290	1.7762
6954	1.68
55346	2.7283
255394	1.2593
6988	0.29976
202500	0.47223
79600	0.61899
79867	1.4695
26123	1.8112
6996	2.3333
6997	0.339
6999	0.8914
55775	1.5124
51567	0.55309
56165	6.2872
126668	1.1082
91646	-0.89136
81550	3.5959
163589	6.3661
221400	-1.2044
23424	5.2465
122402	2.3146
11022	3.802
157695	-0.49845
7003	5.3857
8463	1.2057
7005	4.59
7004	2.0265
7006	2.1698
25851	0.94726
9895	4.9772
9524	3.8369
253017	-0.11324
7007	5.435
6975	0.16248
283643	-0.61992
80178	-0.94723
127670	0.85353
7008	3.2158
79736	2.1752
7010	6.9402
83659	0.54648
27285	0.8705
64518	0.43071
150483	-0.60928
146279	-0.31385
9894	1.2034
100134934	0.83715
57451	10.391
55714	9.909
26011	8.4835
167153	1.9425
11044	5.4204
64282	5.9864
55603	3.1293
115572	1.4459
54855	3.2296
7011	3.5816
374739	0.705
146705	-1.0639
283847	1.0438
145645	1.143
7013	2.5337
7014	4.35
54386	-0.44919
7015	4.3545
26136	0.80092
54997	1.0224
7016	4.8284
10420	2.189
9633	1.3292
9840	2.7644
80312	8.9652
54790	-12.121
200424	8.2888
54881	6.0553
83639	1.805
56158	0.30519
56155	1.0413
56154	3.9257
400629	0.30908
55852	4.5643
647310	-1.5482
122046	0.44335
113419	1.796
51368	2.1492
121793	-1.012
93081	1.0764
339669	0.56522
84066	1.5634
387718	0.59769
200523	0.69554
374973	-0.46762
389320	0.60605
165100	0.43913
374877	-0.12827
729059	0.51545
219557	0.18499
100505478	0.1893
730159	1.5548
101929469	-1.0789
152405	1.838
7018	2.5764
7019	2.3488
7020	4.1907
7021	4.5095
7022	3.8313
83741	4.1811
339488	-0.20693
7023	4.1701
51106	1.0446
64216	0.73212
7024	3.7759
29842	5.891
7027	5.1641
7029	4.1784
7942	3.8938
22797	1.792
7031	0.059373
7032	-0.71439
7033	1.0389
10342	3.3719
24144	1.2637
7035	3.1354
7980	0.26303
29844	0.37306
7036	2.0822
7037	4.8273
7038	2.9866
23483	0.82744
7039	1.4429
7040	2.8982
7041	2.0579
7042	3.9225
7043	4.8518
7045	2.3601
7046	4.1634
7048	3.8526
7049	4.0414
100507588	-1.2383
9392	5.9147
7050	2.9372
60436	2.2957
100527943	1.8896
7051	2.5458
7052	2.0603
7053	2.0991
7047	1.6365
9333	1.1749
343641	0.49278
116179	0.89699
10618	1.7671
96764	2.1351
7054	-0.0043354
63892	-0.49469
55145	2.8319
56906	1.4089
57215	2.4279
5612	3.9223
83591	0.98383
51078	3.4672
168451	1.035
152815	1.3336
80764	0.87219
199745	-0.5904
79725	2.5526
7056	-0.79476
7057	7.4625
7058	6.2909
7059	3.598
7060	1.8557
51298	0.36074
100507527	
100506564	0.046436
117145	-0.17154
284486	-0.41125
51337	-1.3642
9473	2.2645
54974	0.99946
79896	0.44618
55258	0.8565
9984	3.6214
84321	1.4419
8563	3.9921
79228	2.1538
80145	1.9476
7064	2.2178
7066	1.085
7067	4.2042
9967	7.0898
7068	4.1829
7069	0.56186
55901	2.1722
221981	7.2255
80731	4.068
79178	0.52753
55623	-0.20648
80745	-0.32942
25917	1.4054
7070	1.2179
29087	-0.034945
7072	4.0314
9220	0.8589
7073	5.6413
26230	5.5786
148022	0.69635
353376	0.18562
90381	2.7939
7075	3.025
92610	
497189	0.43418
57103	1.118
200765	-0.31769
166815	2.6669
220359	0.768
201798	0.96926
84948	-0.56205
81789	0.61795
91151	0.21953
201633	1.6362
91937	1.1958
8914	2.8768
26519	-0.91437
26515	-1.2098
26517	0.38294
10440	1.5758
29090	-0.082523
29928	1.4376
100287932	2.1701
100652748	0.5669
90580	-1.7561
10469	2.8792
92609	1.8756
26521	0.52737
26520	0.98579
51300	1.334
7077	3.229
7078	2.6228
7079	-0.057861
27283	-0.6528
64129	2.5982
26277	3.1229
25976	4.9981
54962	1.1149
261726	2.473
114609	0.053368
7082	9.0007
9414	2.911
27134	0.95002
7083	1.3869
7084	0.92528
26007	1.601
7086	1.8839
84076	0.98072
116238	0.41137
727910	0.4708
79850	1.6594
148534	3.043
100527978	2.1711
219902	1.264
140711	1.0208
7088	5.9614
7089	1.2701
7090	5.8979
7091	7.1681
166	2.498
79816	0.59414
9874	5.7075
11011	7.6395
7092	5.8442
7093	1.4952
7094	11.814
59274	-0.24908
7096	0.028183
81793	0.21334
7097	0.31535
7098	2.6924
7099	2.0063
7100	0.5592
10333	1.4804
54106	0.9819
3195	3.0597
3196	0.61262
30012	1.4204
83941	1.2185
83877	0.56258
80213	-0.78595
4071	0.77317
116441	0.10465
116211	1.0823
79853	0.74495
7104	-0.31914
9032	1.0001
53346	0.27193
53345	1.5959
7108	-0.18587
51768	0.17871
10548	3.4578
9375	5.6689
56889	5.5747
9777	6.0429
55319	-0.50178
51372	1.6528
64114	0.90572
51643	-0.19421
7009	2.956
117531	2.065
117532	0.32323
342125	1.1564
147798	1.0573
79838	1.9725
11322	1.2738
79905	2.796
147138	0.091999
23023	4.4252
9911	4.0905
57458	1.2775
54499	0.16281
127391	1.3277
55002	1.1055
255104	1.0866
145942	0.7751
55374	1.6998
11018	0.045779
10972	2.8039
10959	2.9182
23423	1.4955
222068	0.51514
50999	-0.44798
146456	1.738
51014	2.4804
100302736	2.2378
283578	2.8731
54732	1.2113
8577	3.0602
23671	2.9624
55273	2.1633
84336	1.6234
284114	-0.69341
54868	1.1125
113277	0.69859
54664	2.0399
79022	0.79486
84314	-0.030713
66000	3.1161
79073	1.3807
8834	3.3601
11070	2.4194
89894	0.94544
84216	3.0077
338773	0.63647
83862	0.14058
144404	2.2929
80757	1.0738
27439	-0.75751
114908	0.44029
128218	-1.3888
84233	1.831
55863	-0.98541
55654	-0.39127
85013	-0.041301
92305	-1.6282
222865	0.56519
23505	7.6379
23240	6.243
54972	1.2611
114795	6.5766
92293	2.9696
121256	4.3018
124842	2.275
80194	-2.6904
65084	2.6436
51524	1.5953
135932	1.4855
55281	-0.45213
85014	-0.76529
55260	-0.76151
55314	0.026946
284339	2.3792
10430	0.30617
28978	1.0181
81853	1.4629
51522	0.32549
129303	2.0389
284417	-1.4204
441027	2.7015
256472	0.33139
441151	1.4782
201799	-0.27905
80008	0.57354
25907	-1.8039
54958	-1.4721
54929	0.96341
153396	2.446
81615	1.3465
55858	1.1889
153339	0.53759
56900	1.9377
64418	1.6784
92691	1.7217
200728	0.79631
124491	-1.3636
100113407	1.4918
134285	0.71822
134288	0.76208
84286	0.080632
55365	1.0985
28959	0.39444
80775	1.9676
130733	1.927
100507421	3.1719
388021	0.087711
374395	0.75198
129787	0.84503
57583	3.4564
130827	1.0872
92703	2.9628
202915	-0.17918
25829	3.2351
55751	3.5024
79134	2.1227
25880	0.076328
55266	1.7097
147744	0.2062
728229	-0.31805
645426	0.49204
201931	0.83031
256130	0.34749
130612	0.97533
147007	0.094814
114801	2.2589
399474	0.48933
645369	0.74877
199953	3.5614
338949	0.23024
94107	1.0858
79652	0.72202
374882	1.977
131920	1.0009
29100	1.3468
84928	0.68444
100505993	0.69511
255349	0.5683
389177	-0.58206
155006	0.55736
54867	1.9543
401498	0.64346
51259	0.31205
219854	1.0874
124446	0.072534
388335	0.090335
100130519	-0.48707
84065	1.0172
79064	-0.55613
338661	1.5891
100289187	1.1173
730130	0.90279
161145	1.8037
29058	0.81857
79583	-0.041527
642987	-0.38187
387890	1.3731
56063	-0.63122
653567	1.0552
65062	-0.085621
388564	
100288797	0.418
339453	2.7083
85019	0.6144
729515	1.6163
79161	-0.81937
253582	-0.49185
23731	1.9921
388946	-0.068992
55069	3.3747
84866	0.11733
90120	0.074767
26175	1.5688
169693	0.77286
643382	-0.20372
80195	-0.75896
348013	-0.12278
254863	0.05648
746	-0.15084
91304	1.554
219623	-0.89267
54916	1.1184
100130348	-0.17597
90488	1.5368
100862671	0.16674
123591	1.8317
64417	0.13714
203197	1.9524
100129924	0.63632
135886	-0.12105
170371	0.05103
55754	1.7517
161291	-0.39987
55161	2.2765
100506144	0.43816
140738	-0.094358
79041	1.323
55151	0.33722
55254	3.5529
55116	3.5928
55287	1.1219
90407	0.77967
440026	1.8425
131616	1.3809
79188	0.71682
93109	-0.037241
55076	1.1363
120224	-0.30238
23585	2.1602
757	1.5599
55092	1.7844
339456	-0.79313
120939	0.49797
79639	1.5032
113452	-0.46436
9528	0.18357
25789	0.67307
85025	1.8298
199964	-0.2073
80021	2.8273
9725	2.6781
55362	6.7199
57156	5.5992
169200	0.29952
157378	-0.66309
91147	0.91243
137695	1.6534
51249	-0.36744
54968	0.23894
137835	-0.76301
643236	1.2183
157753	1.2111
55321	-0.12185
84283	0.18899
283232	-0.48503
388730	
388595	-0.87347
144110	1.35
255043	-0.73045
25963	3.3525
84910	-0.39999
92162	-0.083623
643965	-2.8405
440955	1.0955
51754	2.2604
252839	1.6921
641649	1.8068
162461	-0.0051917
9772	5.4048
339168	0.68093
27346	1.1813
26022	1.1705
56674	2.2297
7110	4.483
